"REF_DATE","GEO","DGUID","Indexes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","65.8","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","62.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","79.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","68.7","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","60.3","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","58.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","60.4","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","88.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","73.9","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","56.6","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","84.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","66.1","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","100.1","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","76.1","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","78.3","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","61.9","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","73.8","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","79.2","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","52.4","","","","1"
"1984","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","64.5","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","67.8","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","64.7","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","80.7","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","70.9","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","63.0","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","60.9","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","62.6","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","89.0","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","75.7","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","58.3","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","86.0","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","68.2","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","101.3","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","77.4","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","79.4","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","65.2","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","76.0","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","81.0","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","56.4","","","","1"
"1985","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","66.7","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","69.9","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","67.5","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","84.5","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","73.3","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","65.0","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","64.0","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","64.6","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","88.9","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","78.2","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","62.8","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","87.1","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","69.2","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","102.4","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","77.2","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","78.6","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","68.7","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","77.6","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","82.0","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","59.9","","","","1"
"1986","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","69.2","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","73.1","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","70.2","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","86.4","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","76.6","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","68.0","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","66.5","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","67.5","","","","1"
"1987","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","89.3","","","","1"
